id_country,id_compound,toilet_fullclogged,privacy_wall,floor_holes,roof_solid,use_night,nightlight_rep,gender_separated,relationship,hh_cubicle_num,hh_cubicle,cleaning_arrangement,sharing,interface_rep,outflow_rep,D0,age_toilet,clean_comp,handwashing_obs,location,landlord_on_plot,bin_inside,tiling,visible_feces,insects_obs,solidwaste_obs,floor_obs,spotcheck,gender_respondent,gender_hh,hh_size,hhmember_rooms,B11_income_ppp,educ_hh,tenancy,electricity,water,lock,hh_cubicle_fct,cleanliness_rep,cleanliness_obs,cleanliness_cod
Bangladesh,1914,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,4,4,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,1915,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,6,6,1051.8691715177872,None,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1916,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,4,4,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,1836,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,No,Male,Male,4,4,901.6021470152461,Primary,Tenant (informal),Yes,Improved on premises,Only inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1719,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,270.48064410457386,Primary,Tenant (informal),Yes,Improved on premises,Only inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1837,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,No,Male,Male,5,5,450.8010735076231,None,Tenant (informal),No,Improved on premises,Only inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1720,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,6,3,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Clean,Neither clean nor dirty,NA
Bangladesh,1721,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,5,5,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,NA
Bangladesh,1722,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Female,11,11,751.3351225127052,None,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,NA
Bangladesh,1838,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Clean,Facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,4,4,420.74766860711486,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1835,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,2004,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,540.9612882091477,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,2005,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,No,Female,Male,5,5,300.53404900508207,None,Tenant (informal),Yes,Improved on premises,Only inside,9,Dirty,Neither clean nor dirty,NA
Bangladesh,2006,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,No,Female,Male,6,3,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Only inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,2007,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Only inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1892,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,No,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1893,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,5,5,540.9612882091477,None,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1894,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,4,4,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Only inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1950,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Very dirty,Neither clean nor dirty,NA
Bangladesh,1951,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Female,Male,4,2,601.0680980101641,Don't know,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1952,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,5,5,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1953,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,7,3.5,300.53404900508207,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1654,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Female,Female,7,7,300.53404900508207,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1655,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Female,1,1,150.26702450254103,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Very clean,Neither clean nor dirty,NA
Bangladesh,1657,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,6,6,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Very dirty,Neither clean nor dirty,NA
Bangladesh,1487,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,4,4,180.32042940304925,None,Tenant (informal),Yes,Improved on premises,Only inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1488,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,No,Female,Male,4,4,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Neither clean nor dirty,Neither clean nor dirty,NA
Bangladesh,1489,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,No,Female,Female,3,1.5,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,No lock,5,Neither clean nor dirty,Neither clean nor dirty,NA
Bangladesh,1490,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Only inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1491,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,No,Male,Male,3,1.5,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Very dirty,Very dirty,NA
Bangladesh,1492,No,Not solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,No,Female,Male,6,6,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Only inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1493,No,Solid,No,Solid,Yes,Yes,Yes,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,No,Female,Male,5,5,540.9612882091477,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1549,No,Not solid,Yes,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Elsewhere,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,No,Female,Male,4,4,510.9078833086395,None,Owner,No,Unimproved/not on premises,No lock,more than 10,Dirty,Dirty,NA
Bangladesh,1550,No,Not solid,Yes,Not solid,Yes,Yes,No,Other tenants/unknown,5,5,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Female,5,5,796.4152298634674,None,Tenant (informal),Yes,Improved on premises,Only inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1551,No,Not solid,Yes,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,No,Male,Male,3,3,240.42723920406564,Primary,Tenant (informal),Yes,Improved on premises,Only inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1552,No,Not solid,No,Solid,Yes,No,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,5,5,751.3351225127052,None,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,2008,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,2.5,751.3351225127052,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,2009,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,540.9612882091477,None,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,NA
Bangladesh,2010,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Female,1,1,210.37383430355743,None,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,2063,Yes,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,No,Female,Female,4,4,300.53404900508207,None,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Clean,Dirty,NA
Bangladesh,2064,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1658,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,3,3,240.42723920406564,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Dirty,Neither clean nor dirty,NA
Bangladesh,2065,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,7,7,No,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,No facility with soap,Inside dwelling,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,6,6,180.32042940304925,None,Tenant (informal),Yes,Improved on premises,Only inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1659,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,5,5,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
